The Different Lemon Inn,Triston Ryan,1400,400,4-12-2018
The Hissing Bees Pub,Zaniyah Sanford,1200,200,4-12-2018
Tiny's Bar,Jeremiah Hanna,1300,400,4-12-2018
33 Taps,Abbie Rivers,1500,200,4-13-2018
ABV,Nolan Tucker,1300,100,4-13-2018
Anvil Bar & Refuge,Skyler Patel,1400,200,4-13-2018
Broken Shaker,Penelope Fletcher,1200,400,4-13-2018
Clyde Common,Kaila Bray,1200,200,4-13-2018
Dick's Place,Jaxon Christensen,1200,300,4-13-2018
No Vacancy,Isaiah Hess,1300,100,4-13-2018
The Creepy Snake Tavern,Colby Miranda,1200,200,4-13-2018
The Diamond Star Bar,Brittany Petty,1300,100,4-13-2018
The Hissing Bees Pub,Ramon Morgan,1200,200,4-13-2018
The Merciful Lavender,Trinity Roberson,1400,400,4-13-2018
ABV,Quinten Joseph,1300,100,4-14-2018
Charlie Was A Sinner,Rogelio Baird,1500,200,4-14-2018
Half Step,Viviana Rubio,1400,300,4-14-2018
Johnny's Tavern,Kyleigh Mercado,1400,400,4-14-2018
King Cole Bar,Paula Levine,1400,300,4-14-2018
Mace,Elaine Mays,1300,300,4-14-2018
McGreevy's,River Gibson,1200,400,4-14-2018
Spilt Milk,Hadassah Little,1200,400,4-14-2018
The Cowardly Tavern,Ethan Barron,1300,200,4-14-2018
The Hollow Worm Pub,Karli Owens,1400,300,4-14-2018
The Office,Rocco Mcdonald,1200,100,4-14-2018
The Silver Dollar,Jaidyn Williams,1400,200,4-14-2018
AIDA Bistro & Wine Bar,Aimee Miles,1200,300,4-15-2018
Bar Liquorice,Irvin Rosales,1500,300,4-15-2018
Brimmer & Heeltap,Anne Moses,1300,100,4-15-2018
Charlie B's,Laila Bartlett,1500,100,4-15-2018
Distil,Erin Kline,1200,100,4-15-2018
Nick's English Hut,Jamal Norton,1500,400,4-15-2018
Robert's Western World,Grace Logan,1500,200,4-15-2018
Salty Dawg Saloon,Ireland Schmitt,1200,400,4-15-2018
The Beachcomber,Mya Macdonald,1300,300,4-15-2018
The Dirty Wall Pub,Mathias Mosley,1200,200,4-15-2018
The Impolite Dagger,Christine Mcmahon,1300,100,4-15-2018
The Kind Jaguar Bar,Akira Brennan,1500,400,4-15-2018
The No Mad Bar,Ellis Pacheco,1300,200,4-15-2018
The Obnoxious Lobster Inn,Makai Herrera,1400,400,4-15-2018
The Odd Snail Tavern,Israel Rios,1300,100,4-15-2018
The Old Seelbach Bar,Jazmine Burke,1500,300,4-15-2018
The Tricky Curry Tavern,Madison Stanton,1500,300,4-15-2018
Tommy's,Alice Arroyo,1500,100,4-15-2018
Wang Chung's Karaoke Bar,Karsyn Beasley,1200,300,4-15-2018
Bar Crudo,Zachary Castaneda,1300,300,4-16-2018
Clover Club,Pedro Herman,1400,300,4-16-2018
Julep,Daniela Quinn,1400,300,4-16-2018
Mai Tai Bar,Chase Bell,1400,300,4-16-2018
Mario's Fishbowl,Alfonso West,1300,400,4-16-2018
The Busy Anteater Pub,Eve Esparza,1400,300,4-16-2018
The Capital Bar,Kane Rice,1400,200,4-16-2018
The Fascinated Termite,Marley Gregory,1400,300,4-16-2018
The Impolite Dagger,Colin Bailey,1300,100,4-16-2018
The Known Dragons,Kimberly Moran,1400,300,4-16-2018
The Light Dagger Tavern,Ronald Hawkins,1200,100,4-16-2018
The Obedient Lyre,Ezequiel Waller,1200,300,4-16-2018
B.D. Riley's,Itzel Young,1400,100,4-17-2018
Callaghan's Irish Social Club,Ashlyn Romero,1300,400,4-17-2018
Mario's Fishbowl,Mariela Middleton,1300,400,4-17-2018
Range,Areli Short,1200,400,4-17-2018
Salty Dawg Saloon,Shea Duffy,1200,400,4-17-2018
The Alembic,Ronan Cole,1300,200,4-17-2018
The Creepy Snake Tavern,Magdalena Becker,1200,200,4-17-2018
The First Sharks Tavern,Yosef Christian,1200,300,4-17-2018
The Obedient Lyre,Jadon Huerta,1200,300,4-17-2018
The Quaint Stag,Harper Glass,1500,200,4-17-2018
The Slow Saxophone,Zander Kemp,1400,100,4-17-2018
The Thoughtful Lion Pub,Aspen Russo,1300,100,4-17-2018
The Velvet Tango Room,Monserrat Holland,1500,300,4-17-2018
The Whimsical Zebra Pub,Adrianna Kirk,1400,300,4-17-2018
Tiki-Ti,Jamarion Farmer,1200,100,4-17-2018
Yard House,Celia Rhodes,1300,400,4-17-2018
Yvonne's,Kadence Ware,1500,200,4-17-2018
AIDA Bistro & Wine Bar,Dayami Goodman,1200,300,4-18-2018
The Fascinated Termite,Clarence Atkinson,1400,300,4-18-2018
The Lively Tusk Bar,Kasen Washington,1500,200,4-18-2018
The Magical Hawk,Xavier Cervantes,1300,100,4-18-2018
The Porter Beer Bar,Audrina Francis,1300,200,4-18-2018
The Silver Dollar,Giada Bender,1400,200,4-18-2018
The Singing Armadillo,Rafael Shaw,1300,100,4-18-2018
The Sound Table,Ahmad Vargas,1400,400,4-18-2018
The Wayland,Maximilian Frey,1400,300,4-18-2018
Tiki-Ti,Turner Osborn,1200,100,4-18-2018
Vena's Fizz House,Micaela Brady,1300,100,4-18-2018
Academia,Peter Stuart,1400,200,4-19-2018
Beach Tree Bar,Clayton Beltran,1300,300,4-19-2018
Johnny's Tavern,Romeo Odonnell,1400,400,4-19-2018
Million Dollar Cowboy Bar,Griffin Wilkinson,1300,200,4-19-2018
The Alien Elephant Seal Inn,Tabitha Abbott,1300,100,4-19-2018
The Detailed Horn Pub,Myah Clarke,1300,200,4-19-2018
The Hissing Bees Pub,Nola Lynn,1200,200,4-19-2018
The Porter Beer Bar,Nikolas Barrera,1300,200,4-19-2018
The Ruthless Dawg,Dakota Castro,1200,400,4-19-2018
The Shaking Leg Tavern,Ricky Mcintosh,1400,100,4-19-2018
The Spooky Willow Bar,Bradyn Arnold,1400,300,4-19-2018
Ye Olde Gentlewoman Tavern,Tate Vance,1300,100,4-19-2018
Billy Sunday,Joe Norris,1500,300,4-2-2018
BlackTail,Micah Coffey,1500,100,4-2-2018
Johnny's Tavern,Halle Blanchard,1400,400,4-2-2018
Kon Tiki Lounge,Raiden Walter,1500,300,4-2-2018
McMahon's Public House,Kylee Larsen,1400,300,4-2-2018
ROKC,Maria Brandt,1200,300,4-2-2018
The Precious Apples Bar,Kadin Wise,1200,100,4-2-2018
The Sound Table,Esmeralda Yu,1400,400,4-2-2018
The Whimsical Zebra Pub,Chelsea Sullivan,1400,300,4-2-2018
The Whispering Mushroom Bar,Dominic Montoya,1300,100,4-2-2018
Frankie's Downtown,Kale Reese,1200,300,4-20-2018
McMahon's Public House,Jaylee Burton,1400,300,4-20-2018
Please Don't Tell,Destinee Pearson,1300,400,4-20-2018
Range,Zack Whitaker,1200,400,4-20-2018
ROKC,Bradley Hinton,1200,300,4-20-2018
The Diamond Star Bar,Roger Serrano,1300,100,4-20-2018
The Faint Stream,Yamilet Thornton,1300,200,4-20-2018
The First Sharks Tavern,Jett Walters,1200,300,4-20-2018
The Lively Tusk Bar,Maggie Horn,1500,200,4-20-2018
The Shanty,Mohamed Solis,1300,400,4-20-2018
The Smart Child Tavern,Kierra Lamb,1500,400,4-20-2018
The Thin King,Cody Carney,1200,300,4-20-2018
Tiny's Bar,Bianca Haney,1300,400,4-20-2018
Academia,Helena Kelley,1400,200,4-21-2018
BackBar,Janiah Davidson,1500,100,4-21-2018
Billy Sunday,Damari Yates,1500,300,4-21-2018
Donna,Natalia Tanner,1300,400,4-21-2018
King Cole Bar,Alannah Mckay,1400,300,4-21-2018
Mai Tai Bar,Blaze Mckenzie,1400,300,4-21-2018
Pete's Dueling Piano Bar,Gilberto Craig,1500,300,4-21-2018
The Capital Bar,Aidyn Matthews,1400,200,4-21-2018
The Carousel Bar,Christina Chandler,1300,200,4-21-2018
The Merciful Lavender,Carl Patterson,1400,400,4-21-2018
The Old Seelbach Bar,Cara Lang,1500,300,4-21-2018
The Pointless Rhododendron Inn,James Sloan,1500,200,4-21-2018
The Rare Inn,Jacquelyn Williamson,1500,200,4-21-2018
The Stormy Cod Bar,Ciara Heath,1300,300,4-21-2018
The Superb Drum Bar,Derick Mathis,1400,100,4-21-2018
The Upstairs Bar,Dominick Shea,1200,300,4-21-2018
Altitude Sky Lounge,Blaine Welch,1500,200,4-22-2018
Distil,Kaylie Paul,1200,100,4-22-2018
George & Dragon,Ayla Branch,1500,300,4-22-2018
Slowly Shirley,Dalton Levy,1200,400,4-22-2018
The Aviary,German Barker,1500,300,4-22-2018
The Daily Hamster Inn,Caden Hendrix,1500,400,4-22-2018
The Kill Devil Club,Fiona Berg,1400,100,4-22-2018
The Thin King,Andres Haynes,1200,300,4-22-2018
The Whimsical Zebra Pub,Jaron Duarte,1400,300,4-22-2018
Ticonderoga Club,Ryland Spears,1200,300,4-22-2018
Vesper Bar,Chana Lin,1300,400,4-22-2018
Weather Up,Kristina Powell,1400,200,4-22-2018
Apotheke,Keyon Ayala,1200,400,4-23-2018
Big Bar,Lexi Patrick,1400,400,4-23-2018
Edna's,Augustus Spence,1500,400,4-23-2018
Frankie's Downtown,Cristina Donaldson,1200,300,4-23-2018
Libertine Liquor Bar,Jovan Benson,1300,300,4-23-2018
Mario's Fishbowl,Addison Morales,1300,400,4-23-2018
Molly's Shebeen,Dawson Martin,1400,400,4-23-2018
Monk's Cafe,Landyn Mann,1500,100,4-23-2018
Multnomah Whiskey Library,Soren Lambert,1500,300,4-23-2018
Red Key Tavern,Susan Carlson,1400,200,4-23-2018
Seamstress,Abram Gay,1300,300,4-23-2018
The Beachcomber,Amya Hardy,1300,300,4-23-2018
The Defeated Angel Pub,Deacon Marquez,1300,100,4-23-2018
The Discreet Bamboo Bar,Alex Shepard,1400,400,4-23-2018
The Far Barrel Bar,Hillary Wyatt,1200,100,4-23-2018
The Fascinated Termite,Dahlia Huang,1400,300,4-23-2018
The Foamy Ore,Davion Marsh,1200,100,4-23-2018
The Known Dragons,Payton Carson,1400,300,4-23-2018
The Superb Drum Bar,Bella Mills,1400,100,4-23-2018
The Thoughtful Lion Pub,Kaiya Cowan,1300,100,4-23-2018
The Upstairs Bar,Paityn Krause,1200,300,4-23-2018
The Whining Pig,Salma Mccarty,1200,300,4-23-2018
Wally's Mills Liquors,Angel Salas,1500,300,4-23-2018
Weather Up,Sonny Lynch,1400,200,4-23-2018
Clover Club,Broderick Adams,1400,300,4-24-2018
Johnny's Tavern,Simeon Kramer,1400,400,4-24-2018
Mai Tai Bar,Calvin Wheeler,1400,300,4-24-2018
Red Key Tavern,Kolby Sexton,1400,200,4-24-2018
Social,Carla Meadows,1500,100,4-24-2018
Square Grouper Tiki Bar,Kieran Pierce,1500,200,4-24-2018
Taste Bar,Maren Humphrey,1200,400,4-24-2018
The Alien Knife Tavern,Lee Reid,1500,300,4-24-2018
The Bella Union,Konnor Melton,1300,300,4-24-2018
The Electric Chicken,Maddox Vang,1500,300,4-24-2018
The Embarrassed Rabbit Bar,Kole Freeman,1200,200,4-24-2018
The Fascinated Termite,Kate Alexander,1400,300,4-24-2018
The Obedient Lyre,Yuliana Webster,1200,300,4-24-2018
The Violet Hour,Macy Kennedy,1400,200,4-24-2018
Voodoo,Angelina Walsh,1300,400,4-24-2018
Academia,Jazmyn Alvarez,1400,200,4-25-2018
Barnacle Bar,Dennis Kane,1400,100,4-25-2018
Big Bar,Luis Ward,1400,400,4-25-2018
Holeman & Finch Public House,Amina Ferguson,1400,100,4-25-2018
McGovern's Tavern,Nathaly Hughes,1300,400,4-25-2018
McGreevy's,Ernesto Blake,1200,400,4-25-2018
Social,Kameron Chung,1500,100,4-25-2018
The Alien Knife Tavern,Mauricio Saunders,1500,300,4-25-2018
The Detailed Horn Pub,Malaki Rose,1300,200,4-25-2018
The Lying Coyote,Sanai Porter,1400,300,4-25-2018
The Marvelous Puppy Inn,Alicia Wells,1400,100,4-25-2018
The Old Seelbach Bar,Mattie Sweeney,1500,300,4-25-2018
Ticonderoga Club,Kaylen Curtis,1200,300,4-25-2018
Tradition,Liana Shields,1300,300,4-25-2018
Wang Chung's Karaoke Bar,Dayana Howell,1200,300,4-25-2018
Ye Olde Seagulls Tavern,Alexzander Luna,1300,400,4-25-2018
Academia,Julianna Harvey,1400,200,4-26-2018
Blackberry Farm,Landin Peters,1500,400,4-26-2018
Lost Lake,Lucy Guzman,1200,300,4-26-2018
McGovern's Tavern,Royce Thomas,1300,400,4-26-2018
Raven & Rose,Gary Roberts,1500,200,4-26-2018
Sassafras Saloon,Trent Sanchez,1400,400,4-26-2018
Spilt Milk,Paloma Michael,1200,400,4-26-2018
The Aggressive Piano Tavern,Sammy Cobb,1400,100,4-26-2018
The Alien Knife Tavern,Tania Finley,1500,300,4-26-2018
The Frightened Kiwi Pub,Abdullah Crawford,1200,400,4-26-2018
The Lying Coyote,Emilio Gonzales,1400,300,4-26-2018
The Magical Hawk,Emely Maynard,1300,100,4-26-2018
The Pointless Rhododendron Inn,Moshe Navarro,1500,200,4-26-2018
The Reflecting Drumstick,Jacey Page,1500,300,4-26-2018
The Safe Moustache,Issac Stark,1500,200,4-26-2018
The Salty Twig,Vaughn Holt,1300,100,4-26-2018
The Spooky Willow Bar,Makhi Figueroa,1400,300,4-26-2018
Ticonderoga Club,Aisha Mccormick,1200,300,4-26-2018
Tiny's Bar,Lina Owen,1300,400,4-26-2018
Broken Shaker,Kareem Warner,1200,400,4-27-2018
Frankie's Downtown,Paisley Sawyer,1200,300,4-27-2018
ROKC,Kamari Bradford,1200,300,4-27-2018
The Fine Lobster Bar,Manuel Davis,1500,200,4-27-2018
The Fuzy Llama Pub,Brynlee Hanson,1300,100,4-27-2018
The Ruthless Dawg,Daisy Henderson,1200,400,4-27-2018
The Velvet Tango Room,Agustin Lowery,1500,300,4-27-2018
AIDA Bistro & Wine Bar,Jaylyn Allison,1200,300,4-28-2018
Daquiri Time Out,Jimmy Wilson,1400,400,4-28-2018
Gooski's,Arielle Stewart,1300,200,4-28-2018
Multnomah Whiskey Library,Serenity Cabrera,1500,300,4-28-2018
Please Don't Tell,Chaz Kim,1300,400,4-28-2018
Raven & Rose,Sean Lane,1500,200,4-28-2018
The Aviary,Alissa Sosa,1500,300,4-28-2018
The Beautiful Snowdrop Tavern,Scott Leblanc,1500,300,4-28-2018
The Brewer's Art,Javon Rasmussen,1400,100,4-28-2018
The Busy Anteater Pub,Donavan Andrews,1400,300,4-28-2018
The Embarrassed Hamsters Tavern,Kason Harding,1400,300,4-28-2018
The Faint Stream,Lance Morrow,1300,200,4-28-2018
The Frightened Kiwi Pub,Kiara Mendez,1200,400,4-28-2018
The Griswold,Marisa Burns,1300,200,4-28-2018
The Reflecting Drumstick,Markus Koch,1500,300,4-28-2018
The Twin Stream Tavern,Raphael Cuevas,1500,200,4-28-2018
Trick Dog,Aileen Richmond,1400,200,4-28-2018
Dram & Grain,Ashley Pittman,1400,100,4-29-2018
McSorley's Old Ale House,Kamron Rocha,1200,300,4-29-2018
Public House,Brynn Stein,1200,100,4-29-2018
Seamstress,Addyson Phelps,1300,300,4-29-2018
The First Sharks Tavern,Alexander Hayes,1200,300,4-29-2018
The Slow Saxophone,Tripp Mcgrath,1400,100,4-29-2018
The Smart Child Tavern,Erika Hall,1500,400,4-29-2018
The Whining Pig,Joselyn Garcia,1200,300,4-29-2018
Voodoo,Rowan Soto,1300,400,4-29-2018
Beach Tree Bar,Kenny Reyes,1300,300,4-3-2018
Employees Only,Sierra Small,1500,100,4-3-2018
Molly's Shebeen,Kristian Valentine,1400,400,4-3-2018
The Alembic,Kendal Bridges,1300,200,4-3-2018
The Beautiful Snowdrop Tavern,Josue Carrillo,1500,300,4-3-2018
The Diamond Star Bar,Freddy Vasquez,1300,100,4-3-2018
The Electric Chicken,Londyn Phillips,1500,300,4-3-2018
The Embarrassed Goat,Leila Riddle,1500,100,4-3-2018
The Ethereal Steed Inn,Kailee Stanley,1500,300,4-3-2018
The Faint Stream,Slade Randall,1300,200,4-3-2018
The Frightened Kiwi Pub,Perla Anderson,1200,400,4-3-2018
The Hawthorne,Tiara Fox,1300,200,4-3-2018
The Hissing Cats Tavern,Andy Dougherty,1500,200,4-3-2018
The Hollow Worm Pub,Jaylin Reynolds,1400,300,4-3-2018
The Slow Saxophone,Aryanna Price,1400,100,4-3-2018
The Violet Hour,Winston Daniels,1400,200,4-3-2018
Vesper Bar,Emmalee Patton,1300,400,4-3-2018
Yvonne's,Tomas Barajas,1500,200,4-3-2018
ABV,Wade Rosario,1300,100,4-30-2018
Employees Only,Brogan Ho,1500,100,4-30-2018
Gooski's,Robert Cline,1300,200,4-30-2018
Milk Room,Kennedi Stone,1200,200,4-30-2018
Monk's Cafe,Desmond Mcneil,1500,100,4-30-2018
Pengilly's Saloon,Justice Oneill,1500,200,4-30-2018
Prairie School,Tiffany Baker,1300,300,4-30-2018
The Aggressive Piano Tavern,Olivia Goodwin,1400,100,4-30-2018
The Earthy Mind Pub,Raul Davies,1200,300,4-30-2018
The Embarrassed Goat,Aria Aguilar,1500,100,4-30-2018
The Fine Lobster Bar,Kellen Villa,1500,200,4-30-2018
The Old Seelbach Bar,Valerie Hernandez,1500,300,4-30-2018
The Wet Grape Tavern,Zain Stevenson,1500,200,4-30-2018
Broken Shaker,Vance Copeland,1200,400,4-4-2018
Charlie B's,Ruth Garrison,1500,100,4-4-2018
Gooski's,Isaac Edwards,1300,200,4-4-2018
Libertine Liquor Bar,Case Gonzalez,1300,300,4-4-2018
McSorley's Old Ale House,Jamari Hardin,1200,300,4-4-2018
The Dubliner,Simone Bradley,1200,200,4-4-2018
The Ethereal Steed Inn,Jaylen Mcpherson,1500,300,4-4-2018
The Old Seelbach Bar,Kade Blackburn,1500,300,4-4-2018
Yard House,Kobe Cummings,1300,400,4-4-2018
Bar Crudo,Abigayle Marshall,1300,300,4-5-2018
Mario's Fishbowl,Wyatt Benjamin,1300,400,4-5-2018
Milk Room,Charlie Flowers,1200,200,4-5-2018
Raven & Rose,Karen Everett,1500,200,4-5-2018
Red Key Tavern,Maximillian Merritt,1400,200,4-5-2018
The Bar Room,Savanna Love,1400,100,4-5-2018
The Beautiful Snowdrop Tavern,Francis Riley,1500,300,4-5-2018
The Brewer's Art,Orion Wolf,1400,100,4-5-2018
The Dead Rabbit,Jovanny Mccoy,1200,200,4-5-2018
The Embarrassed Hamsters Tavern,Isabella Barnett,1400,300,4-5-2018
The Odd Snail Tavern,Logan Klein,1300,100,4-5-2018
The Whimsical Zebra Pub,Addisyn Buckley,1400,300,4-5-2018
Yard House,Geovanni Dunlap,1300,400,4-5-2018
Academia,Danica Harmon,1400,200,4-6-2018
Bar Agricole,Layton Todd,1200,200,4-6-2018
Death & Company,Marlene Gibbs,1200,200,4-6-2018
Dram & Grain,Baylee Pitts,1400,100,4-6-2018
Prairie School,Neveah Kirby,1300,300,4-6-2018
Social,Alison Swanson,1500,100,4-6-2018
The Baldwin,Fisher Gray,1400,300,4-6-2018
The Faint Stream,Kaydence Mccann,1300,200,4-6-2018
The Griswold,Jerome Jarvis,1300,200,4-6-2018
The Itchy Ants Inn,Elisa Lawrence,1400,100,4-6-2018
The Lively Tusk Bar,Kelton Kelly,1500,200,4-6-2018
The Quaint Stag,Ingrid Blair,1500,200,4-6-2018
The Twin Stream Tavern,Keon Doyle,1500,200,4-6-2018
The Unusual Jackal Pub,Gustavo Sherman,1400,400,4-6-2018
The Unwritten Fish Tavern,Rey Espinoza,1300,100,4-6-2018
AIDA Bistro & Wine Bar,Jaslyn Ross,1200,300,4-7-2018
Marvel Bar,Franklin Mclaughlin,1300,200,4-7-2018
Proof,Arturo Galloway,1500,300,4-7-2018
The Far Away Llama,Lucas Caldwell,1300,100,4-7-2018
The Impolite Dagger,Eddie Bass,1300,100,4-7-2018
The Lean Steed Tavern,Dillon Allen,1200,100,4-7-2018
The Left Scream Pub,Zaire Wilcox,1200,400,4-7-2018
The Pointless Rhododendron Inn,Tyrell Woods,1500,200,4-7-2018
The Reflecting Drumstick,Rachael Mcclure,1500,300,4-7-2018
The Smart Child Tavern,Aylin Wolfe,1500,400,4-7-2018
The Spooky Willow Bar,Avery Gross,1400,300,4-7-2018
Tradition,Marlie Frank,1300,300,4-7-2018
Yvonne's,Declan Butler,1500,200,4-7-2018
Altitude Sky Lounge,Lena Benitez,1500,200,4-8-2018
Attaboy,Kendall Sheppard,1400,200,4-8-2018
Bar Goto,Tristin Hobbs,1500,400,4-8-2018
Bit House Saloon,Tyrone Terrell,1200,100,4-8-2018
French 75,Raelynn Wright,1200,300,4-8-2018
Million Dollar Cowboy Bar,Natalya Shannon,1300,200,4-8-2018
Taste Bar,Antwan Blackwell,1200,400,4-8-2018
The Alien Elephant Seal Inn,Kelsie Fernandez,1300,100,4-8-2018
The Carousel Bar,Cristofer Holden,1300,200,4-8-2018
The Different Lemon Inn,Dane Weiss,1400,400,4-8-2018
The Fuzy Llama Pub,Lauryn Brock,1300,100,4-8-2018
The Griswold,April Shepherd,1300,200,4-8-2018
The Lively Tusk Bar,Jaylene Strong,1500,200,4-8-2018
The Quaint Stag,Jada Sharp,1500,200,4-8-2018
The Unusual Jackal Pub,Triston Ryan,1400,400,4-8-2018
Tommy's,Zaniyah Sanford,1500,100,4-8-2018
Academia,Jeremiah Hanna,1400,200,4-9-2018
Attaboy,Abbie Rivers,1400,200,4-9-2018
BackBar,Nolan Tucker,1500,100,4-9-2018
Blackberry Farm,Skyler Patel,1500,400,4-9-2018
Gooski's,Penelope Fletcher,1300,200,4-9-2018
Mai Tai Bar,Kaila Bray,1400,300,4-9-2018
Pengilly's Saloon,Jaxon Christensen,1500,200,4-9-2018
Social,Isaiah Hess,1500,100,4-9-2018
The Dark Melon Tavern,Colby Miranda,1200,400,4-9-2018
The Fancy Parrots,Brittany Petty,1400,200,4-9-2018
The Far Away Llama,Ramon Morgan,1300,100,4-9-2018
The Gigantic Child Pub,Trinity Roberson,1200,200,4-9-2018
The Lively Tusk Bar,Quinten Joseph,1500,200,4-9-2018
The Quaint Rats,Rogelio Baird,1400,200,4-9-2018
The Unusual Jackal Pub,Viviana Rubio,1400,400,4-9-2018
Tiny's Bar,Kyleigh Mercado,1300,400,4-9-2018
Anvil Bar & Refuge,Paula Levine,1400,200,5-1-2018
Brimmer & Heeltap,Elaine Mays,1300,100,5-1-2018
Broken Shaker,River Gibson,1200,400,5-1-2018
Seamstress,Hadassah Little,1300,300,5-1-2018
The Bar Room,Ethan Barron,1400,100,5-1-2018
The Diamond Star Bar,Karli Owens,1300,100,5-1-2018
The Fuzy Goat Pub,Rocco Mcdonald,1300,100,5-1-2018
The German Table Tavern,Jaidyn Williams,1500,200,5-1-2018
The Gigantic Child Pub,Aimee Miles,1200,200,5-1-2018
The Hollow Book,Irvin Rosales,1300,300,5-1-2018
The Singing Armadillo,Anne Moses,1300,100,5-1-2018
Vesper Bar,Laila Bartlett,1300,400,5-1-2018
Yard House,Erin Kline,1300,400,5-1-2018
Billy Sunday,Jamal Norton,1500,300,5-10-2018
Broken Shaker,Grace Logan,1200,400,5-10-2018
Dante,Ireland Schmitt,1400,300,5-10-2018
Death & Company,Mya Macdonald,1200,200,5-10-2018
Million Dollar Cowboy Bar,Mathias Mosley,1300,200,5-10-2018
Pete's Dueling Piano Bar,Christine Mcmahon,1500,300,5-10-2018
Proof,Akira Brennan,1500,300,5-10-2018
Sassafras Saloon,Ellis Pacheco,1400,400,5-10-2018
Sweet Liberty,Makai Herrera,1500,300,5-10-2018
The Odd Snail Tavern,Israel Rios,1300,100,5-10-2018
The Quaint Maple,Jazmine Burke,1300,400,5-10-2018
The Shanty,Madison Stanton,1300,400,5-10-2018
Altitude Sky Lounge,Alice Arroyo,1500,200,5-11-2018
Julep,Karsyn Beasley,1400,300,5-11-2018
Libertine Liquor Bar,Zachary Castaneda,1300,300,5-11-2018
Monk's Cafe,Pedro Herman,1500,100,5-11-2018
Nick's English Hut,Daniela Quinn,1500,400,5-11-2018
Salty Dawg Saloon,Chase Bell,1200,400,5-11-2018
The Daily Hamster Inn,Alfonso West,1500,400,5-11-2018
The Discreet Bamboo Bar,Eve Esparza,1400,400,5-11-2018
The Keen Vanilla Bean Inn,Kane Rice,1500,100,5-11-2018
The Lively Tusk Bar,Marley Gregory,1500,200,5-11-2018
The No Mad Bar,Colin Bailey,1300,200,5-11-2018
The Round Castle,Kimberly Moran,1500,300,5-11-2018
The Velvet Tango Room,Ronald Hawkins,1500,300,5-11-2018
BackBar,Ezequiel Waller,1500,100,5-12-2018
Cannon,Itzel Young,1400,300,5-12-2018
The Fuzy Llama Pub,Ashlyn Romero,1300,100,5-12-2018
The Hawthorne,Mariela Middleton,1300,200,5-12-2018
The Magdalenae Room,Areli Short,1500,100,5-12-2018
The Molten Llama,Shea Duffy,1500,400,5-12-2018
The Pointless Rhododendron Inn,Ronan Cole,1500,200,5-12-2018
The Smart Child Tavern,Magdalena Becker,1500,400,5-12-2018
The Spooky Willow Bar,Yosef Christian,1400,300,5-12-2018
The Twin Stream Tavern,Jadon Huerta,1500,200,5-12-2018
The Whispering Mushroom Bar,Harper Glass,1300,100,5-12-2018
Tradition,Zander Kemp,1300,300,5-12-2018
Yvonne's,Aspen Russo,1500,200,5-12-2018
AIDA Bistro & Wine Bar,Monserrat Holland,1200,300,5-13-2018
Daquiri Time Out,Adrianna Kirk,1400,400,5-13-2018
The Annoying Shark,Jamarion Farmer,1300,200,5-13-2018
The Beachcomber,Celia Rhodes,1300,300,5-13-2018
The Dark Melon Tavern,Kadence Ware,1200,400,5-13-2018
The Hissing Cats Tavern,Dayami Goodman,1500,200,5-13-2018
The Kill Devil Club,Clarence Atkinson,1400,100,5-13-2018
The Lively Tusk Bar,Kasen Washington,1500,200,5-13-2018
The Pointless Rhododendron Inn,Xavier Cervantes,1500,200,5-13-2018
33 Taps,Audrina Francis,1500,200,5-14-2018
Clover Club,Giada Bender,1400,300,5-14-2018
Libertine Liquor Bar,Rafael Shaw,1300,300,5-14-2018
Lost Lake,Ahmad Vargas,1200,300,5-14-2018
Sweet Liberty,Maximilian Frey,1500,300,5-14-2018
The Baldwin,Turner Osborn,1400,300,5-14-2018
The Bella Union,Micaela Brady,1300,300,5-14-2018
The Bouncy Bat Bar,Peter Stuart,1300,100,5-14-2018
The Diamond Star Bar,Clayton Beltran,1300,100,5-14-2018
The Polo Lounge,Romeo Odonnell,1500,400,5-14-2018
The Quaint Maple,Griffin Wilkinson,1300,400,5-14-2018
The Shaking Leg Tavern,Tabitha Abbott,1400,100,5-14-2018
The Sound Table,Myah Clarke,1400,400,5-14-2018
The Upstairs Bar,Nola Lynn,1200,300,5-14-2018
Julep,Nikolas Barrera,1400,300,5-15-2018
Kon Tiki Lounge,Dakota Castro,1500,300,5-15-2018
The Baldwin,Ricky Mcintosh,1400,300,5-15-2018
The Dead Rabbit,Bradyn Arnold,1200,200,5-15-2018
The Fine Lobster Bar,Tate Vance,1500,200,5-15-2018
The Foamy Ore,Joe Norris,1200,100,5-15-2018
The Obnoxious Lobster Inn,Micah Coffey,1400,400,5-15-2018
The Reflecting Drumstick,Halle Blanchard,1500,300,5-15-2018
The Silver Dollar,Raiden Walter,1400,200,5-15-2018
The Upstairs Bar,Kylee Larsen,1200,300,5-15-2018
The Well-Groomed Pumpkin Inn,Maria Brandt,1200,400,5-15-2018
Vesper Bar,Kadin Wise,1300,400,5-15-2018
Academia,Esmeralda Yu,1400,200,5-16-2018
Barmini,Chelsea Sullivan,1200,300,5-16-2018
BlackTail,Dominic Montoya,1500,100,5-16-2018
Kask,Kale Reese,1500,200,5-16-2018
Robert's Western World,Jaylee Burton,1500,200,5-16-2018
Square Grouper Tiki Bar,Destinee Pearson,1500,200,5-16-2018
The Cowardly Tavern,Zack Whitaker,1300,200,5-16-2018
The Ethereal Steed Inn,Bradley Hinton,1500,300,5-16-2018
