3247,1800,10/13/2018,Siena Goodman,Edna's
3248,2245,6/16/2018,Hudson Bradford,Milk Room
3249,1630,5/24/2018,Trevin Hoover,BackBar
325,1515,6/17/2018,Saniyah Brown,The Far Away Llama
3250,1645,9/10/2018,Cesar Avery,Public House
3252,1915,6/28/2018,Jarrett Norman,The Busy Anteater Pub
3253,1645,1/25/2018,Felicity Meadows,The Greasy Scream Pub
3254,1330,6/11/2018,Elliana Ball,Salty Dawg Saloon
3256,1830,3/11/2018,Cornelius Chase,McSorley's Old Ale House
3257,45,12/20/2018,Larry Armstrong,Pengilly's Saloon
3258,1530,7/23/2018,Ryleigh Davies,The Fancy Parrots
3259,1715,5/21/2018,Maren Rice,The Whispering Mushroom Bar
326,1415,2/25/2018,Gustavo Vazquez,The Embarrassed Rabbit Bar
3260,15,10/17/2018,Yadira Bruce,Edna's
3261,1730,12/20/2018,Aditya Hampton,The Busy Anteater Pub
3264,2300,12/9/2018,Dillon Rodriguez,The Quaint Rats
3265,1600,1/22/2018,Conrad Shepherd,The Far Barrel Bar
3267,1330,10/17/2018,Ryleigh Davies,Tradition
327,2200,10/27/2018,Zain Porter,The Lean Steed Tavern
3270,2315,4/20/2018,Madalyn Cordova,The Lively Tusk Bar
3271,2230,1/8/2018,Eliza Kaufman,McGreevy's
3273,2000,6/16/2018,Siena Goodman,The Silver Dollar
3274,15,9/21/2018,Tristin Archer,Milk Room
3275,245,9/6/2018,Emmett Gillespie,Wang Chung's Karaoke Bar
3276,1345,4/30/2018,Maria Hill,Milk Room
3278,345,9/23/2018,Adeline Durham,The Dapper Flame
3279,1800,3/9/2018,Giovanny Byrd,The Merciful Lavender
328,2300,7/20/2018,Ariel Massey,The Molten Llama
3280,1900,6/10/2018,Harley Woodward,The Twin Stream Tavern
3281,45,12/24/2018,Milo Harper,Monk's Cafe
3282,130,9/12/2018,Logan Daugherty,The Porter Beer Bar
3283,30,6/8/2018,Marcel Le,The Kill Devil Club
3284,1315,5/18/2018,Cesar Avery,The Creepy Snake Tavern
3286,1800,3/18/2018,Julianne Burnett,The Beachcomber
3287,1900,2/11/2018,Maddison Robbins,The Quaint Stag
3289,45,2-29-2018,Byron Spears,The Brewer's Art
329,1730,4/15/2018,Miya Maxwell,Tommy's
3290,2300,6/5/2018,Rubi Paul,Tiny's Bar
3291,1945,8/14/2018,Sanai Keith,Cafe D'Mongo's Speakeasy
3293,100,4/30/2018,Scarlet Dunlap,Gooski's
3295,230,10/21/2018,Lawson Branch,Salty Dawg Saloon
3296,100,6/10/2018,Belen Kerr,The Upstairs Bar
3297,1545,9/11/2018,Mike Ortega,Billy Sunday
3298,2230,9/14/2018,Gloria Mills,The Whispering Giant Tavern
3299,1515,5/9/2018,Brianna Reyes,The Unusual Jackal Pub
330,1730,5/12/2018,Katrina Garner,The Fuzy Llama Pub
3300,2345,6/20/2018,Yair Marks,The Discreet Bamboo Bar
3302,2145,5/2/2018,Gretchen Koch,The Griswold
3303,200,11/24/2018,Aliya Briggs,Wang Chung's Karaoke Bar
3305,1815,9/22/2018,Maia Terrell,Ticonderoga Club
3306,2330,1/15/2018,Ella Brewer,The Old Seelbach Bar
3307,2000,1/19/2018,Heath Leon,The Beachcomber
3309,2045,3/24/2018,Sheldon Crane,The Polo Lounge
3310,145,3/19/2018,Colton Cruz,The Molten Llama
3312,1530,3/29/2018,Yandel Haley,AIDA Bistro & Wine Bar
3313,2145,4/4/2018,Ayden Arellano,The Dubliner
3314,345,9/20/2018,Alia Gutierrez,The Left Scream Pub
3316,2200,4/7/2018,Kiley Macias,The Left Scream Pub
3318,1615,9/8/2018,Branden Weiss,Everson Royce Bar
3319,1500,10/30/2018,Asa Blackburn,Brimmer & Heeltap
332,1915,5/8/2018,Tobias Burch,Callaghan's Irish Social Club
3320,1945,10/4/2018,Aryana Calhoun,The Better Princess Pub
3321,2345,9/5/2018,Katrina Garner,Barnacle Bar
3322,1745,6/13/2018,Lilia Nolan,The Sound Table
3323,1545,6/21/2018,Hana Lopez,The Magical Hawk
3324,130,2/13/2018,Emmalee Solis,McGovern's Tavern
3326,1630,12/7/2018,Paula Lamb,The Capital Bar
3327,1700,6/17/2018,Nickolas Hays,The Far Away Llama
3328,1430,12/12/2018,Lucian Grimes,The Far Barrel Bar
3329,1615,4/23/2018,Malakai Randolph,Red Key Tavern
3331,1815,4/26/2018,King Rodgers,Blackberry Farm
3334,1815,4/21/2018,Johanna Murillo,Donna
3335,1500,10/24/2018,Avery Travis,The Cowardly Tavern
3336,1345,7/21/2018,Julianne Burnett,Bar Agricole
3337,1430,4/26/2018,Kareem Meza,Ticonderoga Club
3338,1815,2/1/2018,Vincent Santos,The Safe Moustache
3339,315,12/13/2018,Ashleigh Ramirez,Donna
334,2345,2/11/2018,Angel Wang,The Magdalenae Room
3340,30,6/13/2018,Charlee Parker,The Hissing Bees Pub
3341,1800,8/21/2018,Asa Blackburn,The Rare Inn
3342,2230,12/21/2018,Eileen Clay,The Dramatic Parrots
3345,1330,10/17/2018,Luciana Parks,The Stormy Cod Bar
3346,2115,5/18/2018,Adyson Sanders,The Merciful Lavender
3348,1700,6/3/2018,Brian Fleming,Trick Dog
3349,30,6/27/2018,Camille Chung,The Alien Knife Tavern
335,2245,12/6/2018,Branden Weiss,Edna's
3350,0,5/4/2018,Janiah Mooney,Anvil Bar & Refuge
3354,1800,3/2/2018,Jeffery Sosa,Dante
3355,145,4/23/2018,Kameron Arias,The Whining Pig
3356,2245,7/25/2018,Madilynn Wilcox,The Fancy Parrots
3359,2300,7/2/2018,Jeffery Sosa,Leyenda
336,1500,9/15/2018,Jayda Roy,The Merciful Lavender
3360,2315,3/23/2018,Nathan Fields,Slowly Shirley
3363,1645,4/24/2018,Kiana Lee,Johnny's Tavern
3364,1430,12/10/2018,Leonard Boyd,Callaghan's Irish Social Club
3365,1700,6/7/2018,Brooke Ross,Pengilly's Saloon
3366,1315,2/19/2018,Alisha Hines,The Frightened Kiwi Pub
3368,2245,1/28/2018,Adalyn Goodwin,Distil
3369,1645,2/25/2018,Wade Hood,Ye Olde Seagulls Tavern
337,2015,8/19/2018,Christina Galvan,The Annoying Shark
3370,2130,5/7/2018,Lina Shea,Frankie's Downtown
3371,1630,7/14/2018,Faith Hahn,The Marvelous Puppy Inn
3372,1815,3/10/2018,Donovan Snow,Donna
3373,1730,7/24/2018,Joy Sutton,The Far Away Llama
3374,1800,9/4/2018,Tripp Ray,Barnacle Bar
3375,1445,6/22/2018,Peyton Pearson,The Well-Groomed Pumpkin Inn
3376,100,4/9/2018,Amiyah Munoz,The Quaint Rats
3378,100,7/1/2018,Dilbar S. Turna,Bar Crudo
3379,1430,3/21/2018,Ingrid Dickerson,Broken Shaker
338,45,11/10/2018,Alena Lucas,No Vacancy
3380,2230,11/3/2018,Jazlyn Reid,The Kill Devil Club
3381,30,3/20/2018,Alejandra Yu,Mai Tai Bar
3382,2215,2/15/2018,Cristian Simpson,McSorley's Old Ale House
3383,1830,1/23/2018,Elliot Harris,Monk's Cafe
3384,2330,7/29/2018,Alessandro Potter,Dante
3385,2200,9/24/2018,Juan Ali,Clover Club
3386,2100,10/16/2018,Adeline Durham,The Detailed Horn Pub
3387,1645,2/25/2018,Halle Mullen,The German Table Tavern
3388,2100,6/3/2018,Dane Harmon,Galaxie
3389,1545,8/10/2018,Jacqueline Lester,The Beautiful Snowdrop Tavern
339,2145,3/13/2018,Isabella Flynn,Kask
3390,1645,3/25/2018,Clinton Cunningham,The Dapper Flame
3391,1900,4/9/2018,Quinten Michael,The Fancy Parrots
3393,2100,3/21/2018,Remington Page,The Wayland
3395,1915,9/9/2018,Erick Levine,Death & Company
3396,1700,6/26/2018,Kendra Smith,The Carousel Bar
3398,1615,10/14/2018,Deangelo Joseph,Nick's English Hut
3399,1615,4/30/2018,Christian Pena,The Fine Lobster Bar
34,45,9/26/2018,Jermaine Barr,The Diamond Star Bar
3400,1900,5/29/2018,Demetrius Esparza,Raven & Rose
3402,15,3/4/2018,Valentino Moore,The Varnish
3404,1515,3/23/2018,Gavin Avila,The Discreet Bamboo Bar
3406,1800,4/16/2018,Chelsea Sharp,Bar Crudo
3409,215,8/8/2018,Marlene Benjamin,The Polo Lounge
341,2045,4/2/2018,Nevaeh Sellers,Johnny's Tavern
3410,2315,2/4/2018,Natalya Hart,The Dapper Flame
3411,1800,7/15/2018,Zion Thornton,The Thin King
3412,2045,3/19/2018,Douglas Schwartz,Julep
3413,2200,8/2/2018,Maliyah Spence,The Light Dagger Tavern
3414,1645,2/23/2018,Tess Shah,The Whispering Giant Tavern
3415,2100,12/1/2018,Jameson Gross,Daquiri Time Out
3417,1700,10/25/2018,Keyon Suarez,McSorley's Old Ale House
3419,1645,5/27/2018,Justus Price,The Obedient Lyre
342,30,7/6/2018,Frank Kelly,The Precious Apples Bar
3420,230,7/19/2018,Esperanza Rubio,Range
3422,2015,7/22/2018,Darwin Douglas,The Office
3423,100,9/2/2018,Megan Barron,The Obedient Lyre
3424,30,1/24/2018,Rowan Mckenzie,Public House
3425,1845,2/25/2018,Donovan Snow,The Gigantic Child Pub
3426,1345,12/2/2018,Abbey Ellis,The Hollow Book
3427,1930,1/7/2018,Ruth Shelton,Broken Shaker
3428,2115,5/22/2018,Darien Lowery,The Embarrassed Goat
343,100,3/11/2018,Marissa Murphy,The Daily Hamster Inn
3431,1900,8/4/2018,Allyson Butler,Social
3432,2230,10/24/2018,Raelynn Lawson,Spirit of 77
3433,1630,7/9/2018,Belen Kerr,Cooter Brown's Tavern
3434,1800,2/8/2018,Jamarcus Payne,Bar Agricole
3435,1500,2/20/2018,Myles Johns,The Far Away Llama
3436,2215,1/25/2018,Darnell Monroe,ABV
3437,2145,1/25/2018,Maxim Mercer,Gooski's
3438,2015,7/29/2018,Maleah Bryant,The Aviary
3439,1745,3/3/2018,Finnegan Lara,The First Sharks Tavern
3440,1630,6/5/2018,Jaylyn Grant,Spirit
3441,45,6/17/2018,Adyson Sanders,Daquiri Time Out
3442,1630,2/14/2018,Neveah Banks,Julep
3443,1930,7/10/2018,Zoie Gardner,Goodnight Gracie
3446,1800,2/16/2018,Nathanial Hernandez,The Different Lemon Inn
3447,200,2/1/2018,Conner Joyce,Big Bar
3448,30,10/26/2018,Rhett Faulkner,The Diamond Star Bar
3449,0,9/19/2018,Amiah Potts,Sazerac Bar
345,2100,10/25/2018,Marques Mccann,Kask
3450,2200,5/11/2018,Karter Fletcher,The Velvet Tango Room
3451,1500,6/2/2018,Kolby Harvey,The Terrible Cave Bar
3452,2230,8/9/2018,Owen Villegas,Frankie's Downtown
3453,15,6/25/2018,Cristal Sanford,Spirit
3454,1430,2/9/2018,Lucas Berger,The Unusual Jackal Pub
3456,15,4/21/2018,Kiley Macias,The Superb Drum Bar
3457,1445,4/16/2018,Titus Henderson,The Light Dagger Tavern
3458,2315,5/10/2018,Jocelyn Blair,Death & Company
3459,1645,4/23/2018,Branden Weiss,The Known Dragons
346,1745,11/17/2018,Evelyn Cardenas,Johnny's Tavern
3460,45,4/11/2018,Nathanial Hernandez,Please Don't Tell
3461,1645,7/27/2018,Celeste Callahan,The Office
3462,1800,11/4/2018,Christina Galvan,The Marvelous Puppy Inn
3463,30,6/21/2018,Porter Moreno,The Reflecting Drumstick
3464,2100,9/27/2018,Ariana Erickson,The Cowardly Tavern
3465,330,1/5/2018,Micheal Barrett,The Shanty
3466,1745,4/9/2018,Anne Hutchinson,The Far Away Llama
3468,2200,8/28/2018,Kasey Browning,Johnny's Tavern
3469,1615,12/13/2018,Charles Woods,Red Key Tavern
3470,2115,2/26/2018,Laura Finley,Edna's
3471,2300,8/28/2018,Cierra Wallace,The Brewer's Art
3472,1730,8/23/2018,Sarahi Ford,The Hawthorne
3473,1900,12/30/2018,Judah Luna,The Varnish
3474,2230,5/26/2018,Laura Finley,Range
3475,1615,8/8/2018,Carmelo Scott,Nick's English Hut
3476,230,8/2/2018,Ibrahim Clayton,The Obnoxious Lobster Inn
3477,2130,8/6/2018,Isla Acosta,The Porter Beer Bar
3478,2315,4/20/2018,Lilian Huffman,The First Sharks Tavern
348,1430,10/26/2018,Kevin Buchanan,The Violet Hour
3480,1815,9/2/2018,Dana Ferguson,PX
3483,1415,12/11/2018,Julianna Stevens,Taste Bar
3484,2200,1/2/2018,Tori West,The Smart Child Tavern
3485,1915,10/27/2018,Isabell Dillon,Brimmer & Heeltap
3486,2245,6/4/2018,Josie Horne,The Far Away Llama
3487,1500,4/17/2018,Jaden Shields,The Slow Saxophone
3488,15,8/20/2018,Marilyn Kirby,Vena's Fizz House
3489,2300,9/11/2018,Lennon Daniel,Pete's Dueling Piano Bar
349,2315,6/13/2018,Lennon Daniel,The Hissing Bees Pub
3491,1800,6/30/2018,Mario Rowland,Molly's Shebeen
3492,45,2/12/2018,Zachary Zhang,The Hollow Worm Pub
3493,1430,11/22/2018,Maximus Montes,Slowly Shirley
3494,2200,1/9/2018,Jacoby Mata,Monk's Cafe
3495,1715,9/8/2018,Isabell Dillon,Altitude Sky Lounge
3496,1600,3/9/2018,Shawn Chapman,The Known Dragons
3497,15,4/24/2018,Micheal Barrett,Taste Bar
3498,1315,3/23/2018,Jonas Bonilla,McGovern's Tavern
3500,45,10/8/2018,Christina Galvan,Dram & Grain
3502,2315,9/19/2018,Greyson Hammond,The Old Seelbach Bar
3503,1345,8/10/2018,Hudson Bradford,Vesper Bar
3505,1230,8/6/2018,Essence Myers,Death & Company
3506,2015,5/13/2018,Lilianna Brock,The Lively Tusk Bar
3507,1545,9/30/2018,Solomon Gates,Anvil Bar & Refuge
3508,2145,1/27/2018,Dana Ferguson,The Busy Anteater Pub
3509,1745,3/15/2018,Dilbar S. Turna,Spirit of 77
351,30,6/5/2018,Chandler Moyer,The Daily Hamster Inn
3510,1930,8/13/2018,Juan Ali,The Precious Apples Bar
3511,2345,10/13/2018,Haleigh Velazquez,Big Bar
3512,115,6/19/2018,Emma Waller,The Dead Rabbit
3513,2100,2-29-2018,Baylee Stanton,Bit House Saloon
3514,1815,2/28/2018,Maddison Robbins,The Thoughtful Lion Pub
3515,45,7/4/2018,Maxwell Martinez,Libertine Liquor Bar
3516,2300,7/27/2018,Jordin Gilbert,Kon Tiki Lounge
3518,1430,10/27/2018,Solomon Gates,The Itchy Ants Inn
3519,1630,6/23/2018,Tomas Escobar,Yard House
352,1315,12/9/2018,Aarav Walker,Spilt Milk
3520,2230,10/28/2018,Alison Herrera,The Quaint Rats
3521,1945,12/13/2018,Jordin Gilbert,The Tiny Chimpanzee Bar
3523,1630,6/26/2018,Xzavier Hughes,The Velvet Tango Room
3524,15,2/12/2018,Sanai Keith,The Embarrassed Goat
3525,200,6/30/2018,Brennan Jefferson,The Shanty
3529,2215,2/7/2018,Carlee Blake,Milk Room
3530,2330,12/20/2018,Bryan Henry,Bit House Saloon
3531,2330,12/29/2018,Neveah Banks,The Defeated Angel Pub
3533,2215,4/20/2018,Alessandra Combs,Tiny's Bar
3534,1815,12/19/2018,Bryson Cox,The Singing Armadillo
3537,2215,7/20/2018,Alyson Whitaker,The Brewer's Art
3538,2115,7/21/2018,Hunter English,The Molten Llama
3539,2230,6/3/2018,Marcus Wheeler,The Reflecting Drumstick
354,100,6/27/2018,Tripp Ray,Anvil Bar & Refuge
3540,1300,5/3/2018,Cade Oconnell,The Office
3542,1400,5/18/2018,Mariah Quinn,Apotheke
3543,2115,9/15/2018,Nathalia Burton,The Itchy Ants Inn
3545,1645,6/20/2018,Phoebe Patton,The Hollow Worm Pub
3546,1545,1/23/2018,Alexa Ferrell,Frankie's Downtown
3547,1945,11/2/2018,Lorelai Mayer,Death & Company
3548,2230,11/2/2018,Ethan Wiley,Employees Only
3549,1315,9/9/2018,Ace Giles,The Magical Hawk
3550,2000,9/24/2018,Rowan Griffin,The Electric Chicken
3551,1530,3/22/2018,Macey Knapp,Sazerac Bar
3552,45,1/22/2018,Douglas Schwartz,George & Dragon
3553,115,11/3/2018,Gabriel Olsen,Libertine Liquor Bar
3554,1715,8/23/2018,Ally Savage,The Aviary
3555,1930,10/28/2018,Mireya Stuart,The Whispering Mushroom Bar
3556,1630,4/15/2018,Macey Knapp,The Dirty Wall Pub
3558,30,6/11/2018,Paige Terry,The Baldwin
3559,1430,4/12/2018,Bryce Barnett,The Different Lemon Inn
356,2030,11/15/2018,Simone Cooley,The Deep Hog Pub
3560,1415,2/21/2018,April Gould,The Varnish
3561,1545,12/22/2018,Gustavo Vazquez,The Pointless Rhododendron Inn
3562,1515,7/29/2018,Luca Gibbs,The Fuzy Llama Pub
3563,1915,2/27/2018,Ellie Melendez,The Capital Bar
3564,2100,11/10/2018,Devon Frost,Spilt Milk
3565,2330,1/7/2018,Hassan Brandt,The Magical Hawk
3566,1615,2-29-2018,Evelin Sanchez,Tradition
3568,2200,5/23/2018,Trevin Hoover,The Bar Room
3569,1500,9/15/2018,Charlie Ashley,Prairie School
357,115,1/28/2018,Jadiel Clements,The Hissing Bees Pub
3570,1615,9/30/2018,Iris Ibarra,The Better Princess Pub
3571,2115,1/4/2018,Tyson Rangel,The Diamond Star Bar
3572,230,8/21/2018,Calvin Tanner,Dante
3573,1445,9/21/2018,Taliyah Mayo,The Better Princess Pub
3574,2130,3/30/2018,Elise Ruiz,Clyde Common
3577,1245,2/24/2018,Quinton Hendricks,Milk Room
3578,1430,9/17/2018,Anderson Haas,The Marvelous Puppy Inn
3579,1730,9/13/2018,Joy Sutton,Cafe D'Mongo's Speakeasy
358,1530,7/7/2018,Yazmin Navarro,The Embarrassed Goat
3580,2230,9/5/2018,Derrick Mack,Broken Shaker
3581,2130,12/10/2018,Belinda Hardin,The Lying Coyote
3582,145,2/1/2018,Lilianna Brock,Libertine Liquor Bar
3583,1830,3/1/2018,Cedric Robles,Johnny's Tavern
3585,1600,11/12/2018,Giselle Logan,The Whining Pig
3586,330,8/11/2018,Jonas Bonilla,Apotheke
3587,1430,8/23/2018,Valentino Moore,The Spooky Willow Bar
3589,1900,4/15/2018,Wesley Keller,The Odd Snail Tavern
359,2130,6/13/2018,Mohammed Stewart,The Fancy Parrots
3590,130,1/28/2018,Katrina Garner,The Varnish
3591,1415,3/25/2018,Jane Powell,Academia
3592,145,6/11/2018,Israel Parrish,The Aviary
3594,1615,1/11/2018,Josiah Colon,Yvonne's
3595,215,7/30/2018,Jaron Dyer,The Old Seelbach Bar
3596,230,12/26/2018,Maryjane Leach,Bar Goto
3597,1545,8/23/2018,Briana Buck,The Whimsical Zebra Pub
3598,2030,2/21/2018,Elsa Compton,The Dubliner
36,145,12/18/2018,Coby Meyer,Nick's English Hut
360,1845,1/4/2018,April Gould,Maison Premiere
3600,1315,8/30/2018,Tessa Sweeney,The Stormy Cod Bar
3601,1545,6/3/2018,Braelyn Morton,The Itchy Ants Inn
3603,2100,5/4/2018,Micah Mccormick,Red Key Tavern
3604,1900,3/27/2018,Aisha Curry,The Marvelous Puppy Inn
3605,2300,4/17/2018,Raiden Delacruz,The Whimsical Zebra Pub
3608,200,7/6/2018,Nikhil Mora,The Busy Anteater Pub
361,2330,6/1/2018,Felicity Meadows,Prizefighter
3610,1900,1/27/2018,Jovanni Schneider,Gooski's
3611,1400,12/2/2018,Kymani Nixon,Wang Chung's Karaoke Bar
3614,1445,3/18/2018,Juliet Orozco,The Well-Groomed Pumpkin Inn
3615,1900,10/13/2018,Jovany Peters,The Upstairs Bar
3616,130,4/8/2018,Ariana Erickson,The Carousel Bar
3617,1545,1/14/2018,Allison Richardson,Molly's Shebeen
3618,2015,10/13/2018,Elliot Harris,The Safe Moustache
3619,0,3/7/2018,Kinley Gonzales,The Fuzy Goat Pub
362,2145,7/29/2018,Zoe Greer,The Aviary
3620,1615,2/26/2018,Rubi Paul,The Daily Hamster Inn
3621,100,11/3/2018,Katelynn Pace,The Whimsical Zebra Pub
3622,30,10/29/2018,Brycen Carson,Clyde Common
3626,2115,9/25/2018,Kaylee Huber,McGillin's Old Ale House
3627,2115,10/17/2018,Liam Hale,The Diamond Star Bar
3628,100,3/8/2018,Tori West,Kask
3629,2130,2/2/2018,Melissa Stokes,Mace
363,1515,1/29/2018,Jerimiah Griffith,The Keen Vanilla Bean Inn
3631,1545,11/1/2018,Elliot Harris,The Twin Stream Tavern
3632,1930,4/24/2018,Zain Porter,The Alien Knife Tavern
3633,1315,5/24/2018,Rebecca Jenkins,McSorley's Old Ale House
3634,330,12/8/2018,Reese Holder,The Merciful Lavender
3635,2200,5/28/2018,Clinton Cunningham,The Hawthorne
3637,1445,2/22/2018,Ayden Arellano,Sassafras Saloon
3638,2315,2/14/2018,Khalil King,Milk Room
3639,2115,4/26/2018,Kristen Cowan,Tiny's Bar
3640,130,3/3/2018,Camilla Boyle,Old Ebbitt Grill
3641,1515,1/26/2018,Ethan Wiley,Polite Provisions
3642,1815,1/27/2018,Gloria Mills,The Kill Devil Club
3644,1345,3/6/2018,Maia Terrell,Bar Agricole
3647,2330,6/4/2018,Kiana Lee,Clyde Common
3648,2000,12/16/2018,Derick Bauer,The Tricky Curry Tavern
3649,1830,8/29/2018,Sariah Vaughn,Room 11
365,2230,8/16/2018,Braelyn Morton,Spirit of 77
3650,1515,6/4/2018,Tomas Escobar,Bar Crudo
3651,1845,4/16/2018,Lydia Golden,The Impolite Dagger
3653,2330,10/11/2018,Yair Marks,The Ethereal Steed Inn
3654,2045,3/1/2018,Rebecca Jenkins,Dante
3655,2230,6/29/2018,Solomon Gates,Nick's English Hut
3657,145,7/16/2018,Ireland Bird,The Griswold
3659,15,9/1/2018,Matthias Donovan,Red Key Tavern
3660,1600,4/8/2018,Jaylyn Grant,French 75
3662,100,4/28/2018,Jon Hickman,The Griswold
3663,2100,7/23/2018,Jordan Rowe,The Frightened Kiwi Pub
3664,1530,9/6/2018,Malakai Randolph,Red Key Tavern
3668,1545,4/7/2018,Charlie Ashley,The Smart Child Tavern
3669,145,3/3/2018,Tessa Sweeney,Weather Up
3670,2000,3/1/2018,Howard Cross,Broken Shaker
3671,2300,4/14/2018,Brenna Hendrix,The Silver Dollar
3672,1400,10/6/2018,Valentina Decker,Vena's Fizz House
3673,1415,9/14/2018,Mireya Stuart,The Beachcomber
3674,2100,3/7/2018,Tess Shah,Callaghan's Irish Social Club
3675,2115,8/16/2018,Deegan Booker,Polite Provisions
3676,345,1/10/2018,Alijah Patterson,The Sound Table
3677,1830,12/29/2018,Miracle Yoder,The Kind Jaguar Bar
3678,1645,9/15/2018,Kian Mercado,The Round Castle
3679,2115,7/12/2018,Nelson Whitehead,Brimmer & Heeltap
368,1715,3/29/2018,Genesis Frye,Ticonderoga Club
3680,1830,2/8/2018,Simone Cooley,Voodoo
3682,1330,1/9/2018,Asia Duke,The Upstairs Bar
3683,2230,8/25/2018,Raphael Wong,Mario's Fishbowl
3684,1615,1/16/2018,Tristin Archer,The Whining Pig
3685,2015,8/9/2018,Zavier Rios,Julep
3686,1745,5/14/2018,Jakob Morrow,The Sound Table
3687,2330,2/11/2018,Zane Cuevas,Employees Only
3688,2215,4/24/2018,Sarahi Ford,The Embarrassed Rabbit Bar
3690,15,10/28/2018,Karly Costa,Anvil Bar & Refuge
3691,1315,3/15/2018,Quincy Gay,Milk Room
3692,2230,6/19/2018,Dayana Oconnor,Distil
3693,1515,11/12/2018,Jaime Hurley,The Salty Twig
3694,2145,2/4/2018,Aldo Carrillo,The Baldwin
3695,2215,1/7/2018,Raquel Burns,Weather Up
3696,1815,4/6/2018,Melina Chaney,Prairie School
3697,15,12/6/2018,April Gould,McMahon's Public House
3698,2100,4/22/2018,Zaid Brady,The Thin King
3699,1445,9/12/2018,Rene Bridges,The Dubliner
37,30,3/12/2018,Kylie Frank,The Violet Hour
370,2330,5/27/2018,Brooklynn Graham,Milk Room
3700,2130,2/7/2018,Rowan Griffin,The Beachcomber
3702,1730,4/18/2018,Ethen Craig,The Porter Beer Bar
3703,1745,7/27/2018,Simeon Stout,The German Table Tavern
3704,2000,3/18/2018,Trace Gallegos,The Lying Coyote
3705,0,3/25/2018,Talon Wells,The Itchy Ants Inn
3707,2030,12/3/2018,Steven Santiago,French 75
3708,1530,12/26/2018,Tristan Ayers,The Office
371,1800,1/25/2018,Deven Gonzalez,The Fuzy Llama Pub
3710,1430,10/7/2018,Nola Warren,McGillin's Old Ale House
3711,115,11/20/2018,Karla Liu,The Ruthless Dawg
3712,1530,12/20/2018,Finley Ware,Johnny's Tavern
3717,2145,3/20/2018,Kirsten Anthony,The Kind Planet Pub
3718,15,2-30-2018,Jacoby Mata,Edna's
372,1500,7/8/2018,Emilio Snyder,Death & Company
3721,330,3/25/2018,Alfredo Sandoval,The Dark Melon Tavern
3722,2315,6/13/2018,Lyric Odom,The Old Seelbach Bar
3726,1815,10/25/2018,Aldo Carrillo,George & Dragon
3728,2115,7/9/2018,Patricia Cook,Distil
373,1300,5/24/2018,Ulises Padilla,The Frightened Kiwi Pub
3730,1745,2/11/2018,Anne Hutchinson,Club No Minors
3731,1230,3/2/2018,Kelton Salinas,ROKC
3732,1645,2/6/2018,Byron Spears,The German Table Tavern
3735,2300,9/10/2018,Maia Terrell,The Hissing Bees Pub
3737,1645,11/21/2018,Declan Everett,Ye Olde Gentlewoman Tavern
3738,1730,11/16/2018,Felipe House,The Itchy Ants Inn
3739,2015,11/27/2018,Adonis Fernandez,The Fascinated Termite
374,2330,3/15/2018,Angel Wang,The Unwritten Fish Tavern
3740,1815,7/6/2018,Howard Cross,The Left Scream Pub
3741,2115,7/29/2018,Byron Spears,The Tricky Curry Tavern
3742,1415,3/22/2018,Deven Gonzalez,The Bouncy Bat Bar
3744,1530,11/13/2018,Milo Harper,Galaxie
3745,2030,1/11/2018,Khloe Mcbride,Bar Liquorice
3746,2145,5/4/2018,Lucian Grimes,The Round Castle
3748,1415,9/30/2018,Angela Landry,The Hissing Bees Pub
3749,1700,1/30/2018,Kaylyn Roberts,The Better Princess Pub
3751,2230,5/23/2018,Lawson Branch,Mace
3752,1530,7/26/2018,Derick Bauer,Wally's Mills Liquors
3753,1545,4/19/2018,Jasiah Calderon,Beach Tree Bar
3754,2330,9/13/2018,Allan Salazar,The Detailed Horn Pub
3755,245,8/29/2018,Dominick Howell,McGovern's Tavern
3756,1630,9/30/2018,Kendrick Campos,Distil
3757,2245,7/15/2018,Marcel Le,Gooski's
3758,2015,12/13/2018,Isabella Flynn,Donna
3759,0,11/15/2018,Bryan Henry,No Vacancy
376,30,6/1/2018,August Phelps,Edna's
3760,2230,12/5/2018,Addisyn Dominguez,Vesper Bar
3761,2200,1/17/2018,Sara Bartlett,Ye Olde Gentlewoman Tavern
3762,1215,10/28/2018,Tessa Sweeney,Spirit of 77
3763,2015,7/17/2018,Denisse Buckley,Academia
3764,2030,10/25/2018,Stacy Estrada,The Thin King
3765,2345,6/8/2018,Baylee Stanton,Weather Up
3767,1430,12/30/2018,Pedro Perez,The Superb Drum Bar
3768,230,2/9/2018,Ivy Underwood,Molly's Shebeen
3769,2000,9/22/2018,Yasmine Marquez,The Special Turtle Pub
3770,1615,7/3/2018,Danny Mann,The Fascinated Termite
3771,15,7/4/2018,Allan Salazar,AIDA Bistro & Wine Bar
3772,2145,10/16/2018,Amari Lowe,The Fascinated Termite
3773,2315,11/12/2018,Gracelyn Ward,The Daily Hamster Inn
3774,1630,9/9/2018,Raven Roman,Kon Tiki Lounge
3775,1830,11/13/2018,Abraham Preston,Altitude Sky Lounge
3776,2330,5/21/2018,Lawrence Ortiz,The Unusual Jackal Pub
3778,1515,4/3/2018,Josiah Colon,The Diamond Star Bar
3779,1430,11/16/2018,Paige Terry,Half Step
378,1730,7/21/2018,Elliana Ball,Slowly Shirley
3782,300,2/26/2018,Patricia Cook,The Ruthless Dawg
3783,2000,2/12/2018,Deven Gonzalez,McGreevy's
